concentration,surfactant volume,water volume,probe volume,total volume
0.586,19.050210313932016,955.949789686068,25,1000.0
0.836,27.17743314410779,947.8225668558922,25,1000.0
1.193,38.78310734559879,936.2168926544012,25,1000.0
1.703,55.36264191915737,919.6373580808427,25,1000.0
2.429,78.96409701798781,896.0359029820122,25,1000.0
3.466,112.67581731755695,862.324182682443,25,1000.0
4.945,160.7564675808768,814.2435324191232,25,1000.0
7.056,229.38273715888107,745.6172628411189,25,1000.0
10.067,327.2670089255181,647.7329910744819,25,1000.0
14.364,466.95771493057936,508.04228506942064,25,1000.0
20.494,666.2372187264893,308.76278127351065,25,1000.0
29.242,950.625,24.375,25,1000.0
