concentration,surfactant volume,water volume,probe volume,total volume
0.239,27.0025404088424,947.9974595911576,25,1000.0
0.33,37.28384240551462,937.7161575944854,25,1000.0
0.456,51.519491323983836,923.4805086760161,25,1000.0
0.631,71.29122593296886,903.7087740670312,25,1000.0
0.872,98.51972902305681,876.4802709769432,25,1000.0
1.206,136.25549679106248,838.7445032089375,25,1000.0
1.667,188.3398948181602,786.6601051818398,25,1000.0
2.304,260.30900879486563,714.6909912051344,25,1000.0
3.185,359.84556988352745,615.1544301164726,25,1000.0
4.403,497.4568427620631,477.5431572379369,25,1000.0
6.086,687.6044390301878,287.3955609698122,25,1000.0
8.414,950.6249999999999,24.375000000000114,25,1000.0
