sample_id,replicate,334_373,334_384,600,ratio
B5,1,127322.0,159911.0,0.0403,0.7962053892477691
B6,1,128782.0,158573.0,0.041,0.8121306905967598
B7,1,109676.0,134489.0,0.0414,0.8155016395392932
B8,1,109518.0,133773.0,0.0405,0.8186853849431499
C1,1,91020.0,114047.0,0.0396,0.7980920146956957
C2,1,88556.0,111851.0,0.0395,0.7917318575605046
C3,1,97932.0,130503.0,0.0398,0.7504195305855038
C4,1,121417.0,167006.0,0.0403,0.7270217836484917
C5,1,129652.0,177314.0,0.0408,0.7312000180470803
C6,1,134543.0,181511.0,0.0387,0.7412388229914441
C7,1,135444.0,182398.0,0.0407,0.7425739317317076
C8,1,118705.0,158238.0,0.0403,0.7501674692551726
B5,2,120430.0,153140.0,0.0405,0.7864045971006922
B6,2,122829.0,152795.0,0.0415,0.8038810170489872
B7,2,106437.0,130557.0,0.0414,0.8152531078379558
B8,2,104980.0,127764.0,0.0408,0.8216712062865908
C1,2,89510.0,111661.0,0.0397,0.8016227689166316
C2,2,85722.0,109365.0,0.0397,0.7838156631463448
C3,2,95559.0,127412.0,0.0397,0.75
C4,2,116180.0,161507.0,0.0403,0.7193496257128174
C5,2,127792.0,176215.0,0.0408,0.7252050052492693
C6,2,128362.0,175106.0,0.0388,0.7330531221088941
C7,2,128975.0,173690.0,0.0406,0.7425585813806207
C8,2,113344.0,151626.0,0.0403,0.747523511798768
B5,3,119019.0,150363.0,0.0405,0.7915444624009896
B6,3,121581.0,150905.0,0.0418,0.8056790696133329
B7,3,106734.0,131274.0,0.0416,0.8130627542392248
B8,3,103626.0,127117.0,0.0407,0.8152017432758797
C1,3,91141.0,112103.0,0.0395,0.8130112485838916
C2,3,86920.0,109439.0,0.0396,0.7942324034393589
C3,3,95650.0,126261.0,0.0397,0.7575577573439146
C4,3,116792.0,164282.0,0.0404,0.7109238991490242
C5,3,128262.0,178064.0,0.0408,0.7203140443885344
C6,3,129167.0,176979.0,0.0387,0.7298436537668311
C7,3,129194.0,172682.0,0.0406,0.7481613601880914
C8,3,113682.0,151352.0,0.0402,0.7511099952428776
