concentration,surfactant volume,water volume,probe volume,total volume
0.383,19.019452280206863,955.9805477197931,25,1000.0
0.546,27.1138928067701,947.8861071932299,25,1000.0
0.78,38.73413258110014,936.2658674188999,25,1000.0
1.113,55.270627644569814,919.7293723554302,25,1000.0
1.588,78.85872120357311,896.1412787964268,25,1000.0
2.266,112.52762106252938,862.4723789374706,25,1000.0
3.234,160.59767277856136,814.4023272214387,25,1000.0
4.615,229.17695110484252,745.8230488951575,25,1000.0
6.586,327.0551245886225,647.9448754113776,25,1000.0
9.399,466.7462976022567,508.2537023977433,25,1000.0
13.414,666.1277621062529,308.87223789374707,25,1000.0
19.143,950.625,24.375,25,1000.0
