Surfactant_1,Surfactant_2,conc_1,conc_2,cmc_rough,r2_rough,A1_rough,A2_rough,dx_rough,cmc_fine,r2_fine,A1_fine,A2_fine,dx_fine,replicates
CTAB,TTAB,0.05,0.95,3.665036403949789,0.933615286528492,0.8103230478783777,0.7204472491392283,1.0989510985524926,3.443216414625603,0.9073548839233376,0.8042677330651978,0.732728438850855,0.13145995840505637,3
CTAB,TTAB,0.5,0.5,1.5819000934343053,0.9434902997912845,0.8143186473153253,0.721846237129369,1.0955918991720694,1.5623024405586539,0.9230013944028699,0.8126290003696182,0.7256050906403814,0.06389851984998263,3
DTAB,CAPB,0.2,0.8,1.3189661221069555,0.9466436170565289,0.7977109859473774,0.6987401174302399,1.3516215242954255,1.0689363294895784,0.8637245008017104,0.7753462724150714,0.7260864727401413,0.14013878451371176,3
DTAB,CAPB,0.8,0.2,3.1912585982836053,0.9347246098899453,0.8123005889620676,0.7120688679311538,1.4846009747730249,2.8652547197777865,0.8902594703862262,0.7887964989829765,0.7471261092757501,0.17292828781820752,3
DTAB,CAPB,0.95,0.05,11.004573085134671,0.8367852187089092,0.8081687835219122,0.7185431641832165,1.1708467234349613,9.842678654463379,0.8811421422974026,0.793742442031731,0.7319262030480037,0.43848948002265015,3
DTAB,TTAB,0.05,0.95,4.837195570608837,0.9288831351667918,0.8073195590651859,0.7162059020164946,1.013392745413211,4.232263180864558,0.9300619778983672,0.8019981715260017,0.7196513159977017,0.1564904568685423,3
DTAB,TTAB,0.2,0.8,4.437398755358085,0.91558474215799,0.8049489258520585,0.7226133671735977,1.0793971380951244,4.425095620077909,0.9113574679710461,0.80732288745224,0.7350034912696265,0.1644758631519076,3
TTAB,CAPB,0.05,0.95,0.8666510960839267,0.9506783181022525,0.8157504532762341,0.7020705292990059,1.5454819104690813,0.7506488823124421,0.8313840968425046,0.7864722653450674,0.730778112037225,0.11644112185695751,3
