concentration,surfactant volume,water volume,probe volume,total volume
1.012,20.758064516129036,954.241935483871,25,1000.0
1.432,29.373071528751755,945.6269284712482,25,1000.0
2.028,41.59817671809257,933.4018232819075,25,1000.0
2.871,58.88972650771389,916.1102734922861,25,1000.0
4.064,83.36044880785414,891.6395511921459,25,1000.0
5.754,118.02559607293128,856.9744039270687,25,1000.0
8.147,167.11062412342216,807.8893758765778,25,1000.0
11.535,236.60501402524545,738.3949859747545,25,1000.0
16.331,334.98018934081347,640.0198106591865,25,1000.0
23.121,474.25613604488075,500.74386395511925,25,1000.0
32.734,671.4372370266481,303.56276297335194,25,1000.0
46.345,950.625,24.375,25,1000.0
