concentration,surfactant volume,water volume,probe volume,total volume
1.774959502143234,152.1,822.9,25,1000.0
2.2914628639977845,196.36025565271603,778.639744347284,25,1000.0
2.9582658369053902,253.5,721.5,25,1000.0
3.328049066518564,285.1875,689.8125,25,1000.0
3.7717889420543727,323.2125,651.7875,25,1000.0
4.215528817590181,361.2375,613.7625,25,1000.0
4.6592686931259895,399.2625,575.7375,25,1000.0
5.103008568661798,437.28749999999997,537.7125000000001,25,1000.0
5.546748444197607,475.3125,499.6875,25,1000.0
6.656098133037128,570.375,404.625,25,1000.0
8.592985739991693,736.3509586976853,238.64904130231469,25,1000.0
11.093496888395213,950.625,24.375,25,1000.0
