concentration,surfactant volume,water volume,probe volume,total volume
1.9348782282435348,152.10000000000002,822.9,25,1000.0
2.4979170516421743,196.36025565271606,778.6397443472839,25,1000.0
3.2247970470725575,253.5,721.5,25,1000.0
3.6278966779566275,285.1875,689.8125,25,1000.0
4.111616235017511,323.2125,651.7875,25,1000.0
4.595335792078395,361.23750000000007,613.7624999999999,25,1000.0
5.079055349139279,399.26250000000005,575.7375,25,1000.0
5.562774906200163,437.2875000000001,537.7124999999999,25,1000.0
6.0464944632610464,475.31250000000006,499.68749999999994,25,1000.0
7.255793355913254,570.375,404.625,25,1000.0
9.367188943658153,736.3509586976851,238.6490413023149,25,1000.0
12.092988926522091,950.6250000000001,24.374999999999886,25,1000.0
