sample_id,replicate,334_373,334_384,600,ratio
B5,1,116970.0,149000.0,0.0397,0.7850335570469799
B6,1,122565.0,157630.0,0.0411,0.7775486899701833
B7,1,121283.0,159053.0,0.0417,0.7625319861932814
B8,1,136810.0,178079.0,0.0403,0.7682545387159632
C1,1,118074.0,158284.0,0.0391,0.7459629526673575
C2,1,124241.0,171098.0,0.0409,0.7261394054869139
C3,1,132436.0,179638.0,0.04,0.7372382235384496
C4,1,125551.0,172498.0,0.0403,0.7278403227863511
C5,1,134561.0,184251.0,0.0411,0.7303135396822812
C6,1,150472.0,206650.0,0.0388,0.7281490442777644
C7,1,139271.0,190432.0,0.0401,0.7313424214417745
C8,1,125687.0,168201.0,0.0402,0.7472428820280498
B5,2,109957.0,143089.0,0.0404,0.7684518027241787
B6,2,114522.0,148262.0,0.0412,0.7724298876313553
B7,2,115733.0,151012.0,0.0415,0.7663828040155749
B8,2,128923.0,170193.0,0.0403,0.7575105909173703
C1,2,111688.0,148288.0,0.0396,0.7531829952524817
C2,2,117680.0,160265.0,0.041,0.7342838423860482
C3,2,124147.0,168982.0,0.0396,0.7346758826383876
C4,2,122487.0,168466.0,0.0406,0.7270725250198853
C5,2,127921.0,178610.0,0.0406,0.7162029001735625
C6,2,142625.0,199442.0,0.0387,0.7151201853170345
C7,2,136155.0,186861.0,0.0399,0.7286432160804021
C8,2,121756.0,165833.0,0.04,0.7342085109718813
B5,3,108064.0,140595.0,0.0401,0.76861908318219
B6,3,111550.0,144264.0,0.0412,0.7732351799478734
B7,3,111594.0,147249.0,0.0413,0.7578591365645947
B8,3,124035.0,166154.0,0.0402,0.7465062532349507
C1,3,110069.0,146664.0,0.0395,0.7504840997109038
C2,3,116298.0,157789.0,0.0414,0.7370475761935242
C3,3,122660.0,167646.0,0.0397,0.7316607613662122
C4,3,121744.0,167189.0,0.0404,0.7281818779943656
C5,3,127370.0,178741.0,0.041,0.7125953194846174
C6,3,141854.0,198746.0,0.0386,0.713745182292977
C7,3,134678.0,186439.0,0.0402,0.7223703195146938
C8,3,121840.0,166765.0,0.0399,0.7306089407249723
