concentration,surfactant volume,water volume,probe volume,total volume
0.092,18.913819204152247,956.0861807958478,25,1000.0
0.132,27.13721885813149,947.8627811418685,25,1000.0
0.188,38.649978373702425,936.3500216262976,25,1000.0
0.269,55.302362673010386,919.6976373269896,25,1000.0
0.384,78.9446366782007,896.0553633217993,25,1000.0
0.547,112.4549902681661,862.5450097318339,25,1000.0
0.781,160.56187824394465,814.4381217560554,25,1000.0
1.115,229.22726535467126,745.7727346453287,25,1000.0
1.591,327.0857212370242,647.9142787629758,25,1000.0
2.27,466.67793036332176,508.32206963667824,25,1000.0
3.24,666.0953719723183,308.9046280276817,25,1000.0
4.624,950.6249999999999,24.375000000000114,25,1000.0
