sample_id,replicate,334_373,334_384,600,ratio
A1,1,149897.0,181328.0,0.044,0.8266621812406247
A2,1,152161.0,185123.0,0.0423,0.8219454092684323
A3,1,153986.0,188550.0,0.0395,0.8166852293821267
A4,1,148963.0,182273.0,0.0403,0.8172521437623784
A5,1,124940.0,154146.0,0.0401,0.8105302764911189
A6,1,108576.0,135377.0,0.04,0.8020269321967542
A7,1,138738.0,183309.0,0.0407,0.7568531823314731
A8,1,155760.0,207046.0,0.0396,0.7522965910956986
B1,1,137705.0,190795.0,0.0411,0.7217432322649965
B2,1,138205.0,194873.0,0.039,0.7092054825450421
B3,1,125626.0,172141.0,0.0388,0.7297854665651995
B4,1,102819.0,141224.0,0.041,0.7280561377669518
A1,2,133982.0,169782.0,0.0415,0.7891413695209151
A2,2,140550.0,174759.0,0.0422,0.8042504248708221
A3,2,143742.0,181606.0,0.039,0.7915046859685253
A4,2,140332.0,174471.0,0.0402,0.8043285130480137
A5,2,120663.0,149348.0,0.0397,0.8079318102686344
A6,2,104627.0,132836.0,0.04,0.7876403986871029
A7,2,129510.0,184159.0,0.0404,0.7032509950640479
A8,2,144385.0,197805.0,0.0396,0.7299360481282071
B1,2,132328.0,185005.0,0.0412,0.7152671549417583
B2,2,133814.0,187889.0,0.039,0.7121970950933796
B3,2,120797.0,168872.0,0.0388,0.7153169264294851
B4,2,99962.0,139030.0,0.0402,0.7189959001654319
A1,3,131865.0,166423.0,0.0417,0.7923484133803621
A2,3,137109.0,172931.0,0.0421,0.7928537971792218
A3,3,140922.0,176505.0,0.0394,0.7984023115492479
A4,3,136141.0,170763.0,0.0404,0.797251160965783
A5,3,118669.0,147833.0,0.0396,0.80272334323189
A6,3,104717.0,133493.0,0.0399,0.7844381353329388
A7,3,134509.0,187238.0,0.0404,0.7183851568591846
A8,3,141634.0,192908.0,0.0397,0.734204905965538
B1,3,132198.0,183473.0,0.0411,0.7205310863178779
B2,3,133545.0,186180.0,0.0395,0.7172897196261683
B3,3,120886.0,168627.0,0.0387,0.7168840102711903
B4,3,101665.0,141535.0,0.0401,0.7183028932772813
