sample_id,replicate,334_373,334_384,600,ratio
A1,1,148946.0,185543.0,0.0428,0.8027573123211331
A2,1,150219.0,185969.0,0.0416,0.8077636595346537
A3,1,148140.0,181926.0,0.039,0.8142871277332542
A4,1,146791.0,179607.0,0.0403,0.81728997199441
A5,1,131744.0,162608.0,0.0399,0.8101938404014563
A6,1,131519.0,164771.0,0.0396,0.7981926431228796
A7,1,136542.0,180116.0,0.0414,0.7580781274289902
A8,1,144110.0,190792.0,0.0395,0.755325170866703
B1,1,143771.0,197824.0,0.0431,0.7267621724361049
B2,1,157150.0,225367.0,0.0387,0.6973070591524048
B3,1,167200.0,240533.0,0.0384,0.6951229145273206
B4,1,143198.0,198122.0,0.04,0.7227768748548874
A1,2,132633.0,166986.0,0.0429,0.794276166864288
A2,2,137522.0,173431.0,0.0415,0.7929493573813217
A3,2,135115.0,170233.0,0.0392,0.7937062731667773
A4,2,135924.0,171311.0,0.0405,0.7934341635972004
A5,2,127083.0,159998.0,0.0399,0.794278678483481
A6,2,126143.0,160916.0,0.0401,0.7839058887866962
A7,2,129814.0,168780.0,0.0414,0.769131413674606
A8,2,137228.0,181602.0,0.0397,0.7556524707877667
B1,2,137379.0,190435.0,0.0435,0.7213957518313335
B2,2,151905.0,217710.0,0.039,0.6977401129943502
B3,2,161213.0,233740.0,0.0384,0.6897107897664071
B4,2,139401.0,197445.0,0.0401,0.7060244625085467
A1,3,128734.0,163899.0,0.0427,0.7854471351259007
A2,3,134466.0,170650.0,0.0414,0.7879636683269851
A3,3,131816.0,166273.0,0.0393,0.7927685192424506
A4,3,133421.0,169193.0,0.0407,0.7885728132960583
A5,3,124764.0,158518.0,0.0398,0.787065191334738
A6,3,123822.0,157579.0,0.0399,0.7857772926595549
A7,3,127284.0,165069.0,0.0412,0.7710957236064918
A8,3,133419.0,177138.0,0.0395,0.7531924262439454
B1,3,134956.0,185677.0,0.0434,0.726832079363626
B2,3,150454.0,215500.0,0.039,0.6981624129930395
B3,3,160722.0,231098.0,0.0385,0.6954711853845554
B4,3,142132.0,200701.0,0.04,0.7081778366824281
