concentration,surfactant volume,water volume,probe volume,total volume
1.276503439313442,152.10000000000002,822.9,25,1000.0
1.647958853945817,196.36025565271606,778.6397443472839,25,1000.0
2.12750573218907,253.5,721.5,25,1000.0
2.393443948712704,285.18750000000006,689.8125,25,1000.0
2.7125698085410646,323.21250000000003,651.7874999999999,25,1000.0
3.0316956683694247,361.2375,613.7625,25,1000.0
3.3508215281977853,399.26250000000005,575.7375,25,1000.0
3.669947388026146,437.2875,537.7125,25,1000.0
3.9890732478545066,475.31250000000006,499.68749999999994,25,1000.0
4.786887897425408,570.3750000000001,404.6249999999999,25,1000.0
6.179845702296814,736.3509586976853,238.64904130231469,25,1000.0
7.978146495709012,950.625,24.375,25,1000.0
