sample_id,replicate,334_373,334_384,600,ratio
A1,1,142417.0,178045.0,0.0409,0.7998932854053751
A2,1,149076.0,177595.0,0.0408,0.8394155240857006
A3,1,161076.0,193226.0,0.0397,0.8336145239253516
A4,1,142935.0,172489.0,0.0408,0.8286615378371954
A5,1,120570.0,144920.0,0.0393,0.8319762627656638
A6,1,96087.0,118216.0,0.041,0.8128087568518644
A7,1,121345.0,161601.0,0.0394,0.7508926306149095
A8,1,139336.0,188921.0,0.04,0.7375357953853727
B1,1,136862.0,190109.0,0.0432,0.7199133128889216
B2,1,124952.0,176176.0,0.0406,0.709245300154391
B3,1,126432.0,174728.0,0.0393,0.7235932420676708
B4,1,94945.0,131600.0,0.0412,0.7214665653495441
A1,2,129592.0,162592.0,0.041,0.7970379846486912
A2,2,136922.0,169485.0,0.0413,0.8078709030297666
A3,2,144244.0,181130.0,0.0398,0.7963562082482195
A4,2,128098.0,158574.0,0.041,0.807812125569135
A5,2,112530.0,138208.0,0.0391,0.8142075711970364
A6,2,89791.0,112657.0,0.0411,0.7970299226856742
A7,2,112866.0,154281.0,0.0396,0.7315612421490657
A8,2,133632.0,186573.0,0.0402,0.7162451158527762
B1,2,132851.0,183769.0,0.0429,0.7229238881421785
B2,2,120615.0,169898.0,0.0408,0.709925955573344
B3,2,123891.0,169882.0,0.0391,0.7292767921262995
B4,2,95860.0,132772.0,0.0414,0.721989576115446
A1,3,125198.0,156731.0,0.0413,0.7988081489941364
A2,3,131379.0,164825.0,0.0411,0.7970817533747915
A3,3,139089.0,176086.0,0.0401,0.7898924389218904
A4,3,124909.0,155794.0,0.041,0.8017574489389835
A5,3,112205.0,138427.0,0.0389,0.8105716370361273
A6,3,90367.0,113355.0,0.0411,0.7972034758060959
A7,3,113918.0,155717.0,0.0396,0.7315707340881215
A8,3,134121.0,186350.0,0.0401,0.719726321438154
B1,3,131490.0,181857.0,0.0429,0.7230406308253188
B2,3,120935.0,170802.0,0.0408,0.7080420603974192
B3,3,123633.0,170352.0,0.0392,0.7257502113271344
B4,3,95872.0,133162.0,0.0412,0.7199651552244635
