sample_id,replicate,334_373,334_384,600,ratio
A1,1,154759.0,187322.0,0.0525,0.8261656399141585
A2,1,145576.0,183960.0,0.0412,0.7913459447706023
A3,1,148203.0,177513.0,0.0386,0.8348853323418567
A4,1,145357.0,176033.0,0.0392,0.8257372197258469
A5,1,147588.0,188514.0,0.0391,0.7829020656290779
A6,1,166158.0,210737.0,0.0411,0.7884614472067079
A7,1,178359.0,238364.0,0.0414,0.7482631605443775
A8,1,198410.0,277075.0,0.0398,0.716087701885771
B1,1,203153.0,304564.0,0.0406,0.667028933163473
B2,1,232006.0,353300.0,0.04,0.6566827059156524
B3,1,229229.0,352283.0,0.04,0.650695605521697
B4,1,210489.0,317517.0,0.0401,0.6629219852795284
A1,2,141154.0,179527.0,0.055,0.786254992285283
A2,2,136066.0,172197.0,0.0409,0.7901763677648275
A3,2,133928.0,169160.0,0.0385,0.7917238117758335
A4,2,132944.0,169592.0,0.039,0.7839049011745837
A5,2,140550.0,180183.0,0.039,0.7800402923694244
A6,2,151646.0,197664.0,0.0412,0.7671907884086125
A7,2,166159.0,225310.0,0.0414,0.7374683769029338
A8,2,186114.0,260562.0,0.0399,0.7142791351002832
B1,2,193512.0,285698.0,0.0405,0.6773306078446472
B2,2,220271.0,337671.0,0.0401,0.6523243038342055
B3,2,221854.0,343593.0,0.0402,0.6456883580282485
B4,2,205515.0,311447.0,0.0401,0.6598715030165646
A1,3,132855.0,171061.0,0.1249,0.7766527729874139
A2,3,129590.0,164968.0,0.041,0.7855462877648999
A3,3,127454.0,163544.0,0.0386,0.7793254414714083
A4,3,127322.0,164473.0,0.0391,0.7741209803432783
A5,3,134002.0,176537.0,0.0389,0.7590590074601925
A6,3,144513.0,191969.0,0.0411,0.7527934197709005
A7,3,159150.0,219051.0,0.0414,0.7265431337907611
A8,3,181086.0,253088.0,0.0399,0.7155060690352762
B1,3,189727.0,279624.0,0.0406,0.6785075673046662
B2,3,215059.0,329673.0,0.0398,0.6523403493765034
B3,3,218049.0,338964.0,0.0399,0.6432807023754735
B4,3,202399.0,307615.0,0.0401,0.6579620629683208
