concentration,surfactant volume,water volume,probe volume,total volume
0.4494497563987186,152.1,822.9,25,1000.0
0.5802371404964058,196.36025565271603,778.639744347284,25,1000.0
0.7490829273311976,253.50000000000003,721.5,25,1000.0
0.8427182932475974,285.1875,689.8125,25,1000.0
0.955080732347277,323.21250000000003,651.7874999999999,25,1000.0
1.0674431714469566,361.23749999999995,613.7625,25,1000.0
1.1798056105466364,399.26250000000005,575.7375,25,1000.0
1.292168049646316,437.2875,537.7125,25,1000.0
1.4045304887459955,475.31249999999994,499.68750000000006,25,1000.0
1.6854365864951948,570.375,404.625,25,1000.0
2.175889276861522,736.3509586976851,238.6490413023149,25,1000.0
2.809060977491991,950.6249999999999,24.375000000000114,25,1000.0
