Surfactant_1,Surfactant_2,conc_1,conc_2,cmc_rough,r2_rough,A1_rough,A2_rough,dx_rough,cmc_fine,r2_fine,A1_fine,A2_fine,dx_fine,replicates
DTAB,CAPB,0.05,0.95,1.1236243909967965,0.9365609207300396,0.7952532950389055,0.7023711579253541,1.3903646844429711,1.1221597456923238,0.8709522653034913,0.7608211904836443,0.7195609146286668,0.06147549729129707,3
DTAB,TTAB,0.8,0.2,8.4480286831439,0.9289461637199887,0.8023670998618023,0.7213414662632597,1.10427881718103,8.828776982756152,0.9367702361798262,0.8069931459763969,0.7231375084714313,0.04687697413762268,3
SDS,NaC,0.95,0.05,7.619737136484291,0.9220889601901376,0.796865019137388,0.7037828628536119,1.245682184662861,7.624962786862064,0.9337717209858291,0.8012913213913909,0.7072744314396401,0.1849180484360106,3
