concentration,surfactant volume,water volume,probe volume,total volume
1.406,28.839761570827488,946.1602384291725,25,1000.0
1.932,39.62903225806452,935.3709677419355,25,1000.0
2.655,54.459151472650774,920.5408485273492,25,1000.0
3.648,74.82748948106592,900.1725105189341,25,1000.0
5.012,102.80575035063114,872.1942496493689,25,1000.0
6.887,141.265603085554,833.734396914446,25,1000.0
9.462,194.08380084151472,780.9161991584853,25,1000.0
13.002,266.6960028050491,708.3039971949509,25,1000.0
17.865,366.44547685834505,608.554523141655,25,1000.0
24.547,503.5061360448808,471.4938639551192,25,1000.0
33.729,691.8465988779805,283.15340112201955,25,1000.0
46.345,950.625,24.375,25,1000.0
