sample_id,replicate,334_373,334_384,600,ratio
A1,1,139607.0,173187.0,0.04,0.806105539099355
A2,1,146589.0,182456.0,0.0393,0.8034210987854606
A3,1,134251.0,167738.0,0.0451,0.8003612777069
A4,1,131550.0,169407.0,0.0411,0.7765322566363846
A5,1,128514.0,162950.0,0.0407,0.7886713715863762
A6,1,125886.0,157916.0,0.0396,0.7971706476861116
A7,1,123257.0,161460.0,0.0402,0.7633903133903134
A8,1,128784.0,167532.0,0.0399,0.7687128429195617
B1,1,138323.0,191867.0,0.0411,0.7209316870540531
B2,1,150017.0,212359.0,0.0388,0.7064310907472723
B3,1,154848.0,216351.0,0.0385,0.7157258344079759
B4,1,136754.0,190996.0,0.0408,0.7160045236549456
A1,2,133104.0,169457.0,0.0399,0.7854736009725181
A2,2,136232.0,171283.0,0.0393,0.7953620616173234
A3,2,132770.0,162822.0,0.0417,0.8154303472503716
A4,2,132101.0,167577.0,0.041,0.7883003037409668
A5,2,125930.0,157483.0,0.0406,0.7996418661061829
A6,2,120517.0,152238.0,0.0394,0.791635465521092
A7,2,124203.0,161786.0,0.0398,0.7676993064912909
A8,2,124200.0,163900.0,0.0394,0.7577791336180598
B1,2,131390.0,181976.0,0.042,0.7220182881259067
B2,2,143615.0,204122.0,0.039,0.7035743329969332
B3,2,148362.0,212331.0,0.0384,0.6987298133574467
B4,2,131890.0,186633.0,0.0407,0.7066810263994042
A1,3,126874.0,162171.0,0.0396,0.7823470287535996
A2,3,128932.0,164863.0,0.0393,0.7820554035775159
A3,3,127782.0,157901.0,0.0394,0.809253899595316
A4,3,124682.0,158157.0,0.0411,0.7883432285640218
A5,3,121086.0,151977.0,0.0406,0.7967389802404311
A6,3,115305.0,149463.0,0.0394,0.7714618333634411
A7,3,117997.0,155438.0,0.0398,0.7591258250878163
A8,3,119500.0,159759.0,0.0395,0.7480016775267747
B1,3,128935.0,177090.0,0.0424,0.7280761194872664
B2,3,141970.0,200063.0,0.0389,0.7096264676626862
B3,3,147153.0,209086.0,0.0385,0.7037917411974021
B4,3,129349.0,184898.0,0.0407,0.6995694923687655
