concentration,surfactant volume,water volume,probe volume,total volume
1.227,25.168127629733522,949.8318723702665,25,1000.0
1.708,35.0343618513324,939.9656381486676,25,1000.0
2.375,48.71581346423562,926.2841865357643,25,1000.0
3.304,67.77138849929874,907.2286115007013,25,1000.0
4.597,94.29330294530156,880.7066970546985,25,1000.0
6.395,131.17373772791024,843.8262622720897,25,1000.0
8.896,182.4740532959327,792.5259467040673,25,1000.0
12.375,253.8350280504909,721.1649719495091,25,1000.0
17.215,353.11272791023845,621.8872720897616,25,1000.0
23.948,491.2194950911641,483.7805049088359,25,1000.0
33.315,683.3546633941094,291.64533660589063,25,1000.0
46.345,950.625,24.375,25,1000.0
