sample_id,replicate,334_373,334_384,600,ratio
D1,1,144967.0,184057.0,0.0404,0.7876201394133339
D2,1,143581.0,180204.0,0.0395,0.7967692171094981
D3,1,143920.0,180118.0,0.0398,0.7990317458554947
D4,1,130856.0,162674.0,0.0503,0.8044063587297294
D5,1,108576.0,134145.0,0.041,0.8093928212009392
D6,1,93442.0,116607.0,0.0384,0.8013412573859202
D7,1,136309.0,181654.0,0.0387,0.750377090512733
D8,1,148477.0,196967.0,0.0388,0.753816629181538
E1,1,139392.0,191948.0,0.0419,0.7261966782670306
E2,1,142506.0,200908.0,0.0398,0.7093097338085094
E3,1,128559.0,177403.0,0.0387,0.7246720743166688
E4,1,106737.0,147504.0,0.039,0.7236210543442889
D1,2,133106.0,167562.0,0.0407,0.7943686516035855
D2,2,133748.0,166087.0,0.0396,0.8052887944270172
D3,2,135743.0,166925.0,0.0399,0.813197543807099
D4,2,124367.0,154181.0,0.0493,0.806629870087754
D5,2,104299.0,129516.0,0.041,0.805298187096575
D6,2,89284.0,112099.0,0.0386,0.7964745448219878
D7,2,123466.0,166844.0,0.0388,0.7400086308168109
D8,2,136768.0,185027.0,0.039,0.7391786063655574
E1,2,131374.0,184890.0,0.0414,0.7105522202390611
E2,2,135142.0,194172.0,0.0398,0.6959911830747997
E3,2,125118.0,172420.0,0.0387,0.7256582763020532
E4,2,104275.0,144050.0,0.0391,0.7238805970149254
D1,3,127630.0,160566.0,0.0407,0.7948756274678326
D2,3,128234.0,159120.0,0.0399,0.8058949220713927
D3,3,129500.0,160535.0,0.04,0.8066776715358022
D4,3,120278.0,150228.0,0.0398,0.8006363660569268
D5,3,101887.0,127411.0,0.0412,0.7996719278555227
D6,3,88099.0,111784.0,0.0387,0.7881181564445717
D7,3,120920.0,166852.0,0.0387,0.7247141179008942
D8,3,131694.0,179679.0,0.0388,0.7329404103985441
E1,3,129634.0,181609.0,0.0413,0.7138082363759505
E2,3,132910.0,190074.0,0.0399,0.699253974767722
E3,3,123925.0,172029.0,0.0386,0.7203727278540246
E4,3,104099.0,142614.0,0.0389,0.7299353499656415
