concentration,surfactant volume,water volume,probe volume,total volume
0.3931656685682423,152.1,822.9,25,1000.0
0.5075746955551025,196.36025565271603,778.639744347284,25,1000.0
0.6552761142804039,253.5,721.5,25,1000.0
0.7371856285654543,285.1875,689.8125,25,1000.0
0.8354770457075149,323.2125,651.7875,25,1000.0
0.9337684628495755,361.23749999999995,613.7625,25,1000.0
1.032059879991636,399.26249999999993,575.7375000000001,25,1000.0
1.1303512971336966,437.28749999999997,537.7125000000001,25,1000.0
1.2286427142757572,475.3125,499.6875,25,1000.0
1.4743712571309087,570.375,404.625,25,1000.0
1.9034051083316341,736.3509586976851,238.6490413023149,25,1000.0
2.4572854285515144,950.625,24.375,25,1000.0
