sample_id,replicate,334_373,334_384,600,ratio
E5,1,143778.0,182715.0,0.0419,0.7868976274525901
E6,1,158138.0,201173.0,0.0396,0.7860796428944242
E7,1,181324.0,233474.0,0.04,0.7766346573922578
E8,1,162887.0,208973.0,0.0407,0.7794643327128385
F1,1,140863.0,183672.0,0.0412,0.7669269131930834
F2,1,146031.0,194765.0,0.04,0.7497805047108054
F3,1,152361.0,206118.0,0.0398,0.739193083573487
F4,1,152613.0,206424.0,0.0399,0.7393181025462155
F5,1,156329.0,217518.0,0.0404,0.7186945448192793
F6,1,169798.0,236459.0,0.0398,0.7180864335889097
F7,1,174425.0,249547.0,0.0401,0.6989665273475537
F8,1,156356.0,223273.0,0.0395,0.7002906755407058
E5,2,128721.0,169830.0,0.042,0.7579402932344109
E6,2,143184.0,188858.0,0.0396,0.7581569221319722
E7,2,164078.0,222802.0,0.0406,0.7364296550300267
E8,2,148220.0,194165.0,0.0408,0.7633713594108104
F1,2,132801.0,177886.0,0.0416,0.7465511619801446
F2,2,136203.0,184403.0,0.0401,0.7386159661176879
F3,2,142436.0,195659.0,0.0394,0.7279808237801482
F4,2,142983.0,197016.0,0.0394,0.7257430868558898
F5,2,147259.0,207840.0,0.0403,0.7085209776751347
F6,2,160299.0,227281.0,0.0396,0.705289927446641
F7,2,167394.0,242570.0,0.04,0.6900853361916148
F8,2,153525.0,222359.0,0.0394,0.6904375356967787
E5,3,125821.0,164617.0,0.0423,0.7643256771779342
E6,3,139448.0,182861.0,0.0397,0.7625901641137257
E7,3,160873.0,215826.0,0.0403,0.7453828547070325
E8,3,145241.0,187905.0,0.0409,0.7729490966179718
F1,3,130726.0,175356.0,0.0415,0.745489176304204
F2,3,135023.0,182532.0,0.0399,0.7397223500536892
F3,3,140135.0,192370.0,0.0398,0.7284659770234444
F4,3,140622.0,194062.0,0.0395,0.7246240892086034
F5,3,145292.0,203760.0,0.0405,0.7130545740086376
F6,3,158378.0,222054.0,0.0397,0.7132409233789979
F7,3,164948.0,237713.0,0.0401,0.6938955799640744
F8,3,152728.0,215483.0,0.0393,0.7087705294617209
