concentration,surfactant volume,water volume,probe volume,total volume
0.17,19.030410975035327,955.9695890249646,25,1000.0
0.242,27.090349740932638,947.9096502590673,25,1000.0
0.346,38.732483513895424,936.2675164861046,25,1000.0
0.494,55.30013542157324,919.6998645784267,25,1000.0
0.704,78.8082901554404,896.1917098445596,25,1000.0
1.005,112.50331194065001,862.4966880593499,25,1000.0
1.435,160.6390573480923,814.3609426519076,25,1000.0
2.047,229.1485368582195,745.8514631417805,25,1000.0
2.922,327.09918158266606,647.900818417334,25,1000.0
4.17,466.8047868582195,508.1952131417805,25,1000.0
5.95,666.0643841262364,308.9356158737636,25,1000.0
8.492,950.625,24.375,25,1000.0
