sample_id,replicate,334_373,334_384,600,ratio
D1,1,144392.0,178103.0,0.0398,0.8107218856504382
D2,1,154059.0,186870.0,0.0396,0.8244180446299566
D3,1,147494.0,181759.0,0.0406,0.8114811371101294
D4,1,148178.0,183258.0,0.0411,0.8085758875465191
D5,1,146918.0,185444.0,0.0394,0.7922499514678286
D6,1,172335.0,223671.0,0.0389,0.7704843274273375
D7,1,153117.0,200730.0,0.0389,0.7628007771633537
D8,1,173433.0,233253.0,0.0395,0.7435402760093118
E1,1,155577.0,223415.0,0.04,0.6963587941722803
E2,1,167339.0,244284.0,0.0409,0.6850182574380639
E3,1,169187.0,249320.0,0.039,0.6785937750681854
E4,1,146165.0,211879.0,0.0392,0.689851283043624
D1,2,131365.0,163606.0,0.0402,0.8029351001797
D2,2,139674.0,172187.0,0.0397,0.8111762212013682
D3,2,133099.0,168030.0,0.0406,0.7921145033624948
D4,2,135178.0,173214.0,0.0412,0.7804103594397681
D5,2,133829.0,173986.0,0.0395,0.7691940730863402
D6,2,159864.0,214216.0,0.0385,0.7462747880643836
D7,2,141933.0,189148.0,0.039,0.750380654302451
D8,2,160691.0,220505.0,0.0392,0.728740844878801
E1,2,151144.0,214503.0,0.0397,0.7046241777504277
E2,2,161407.0,235168.0,0.0408,0.6863476323309293
E3,2,163081.0,241412.0,0.0389,0.6755297996785579
E4,2,143185.0,208072.0,0.039,0.6881512168864624
D1,3,128640.0,160899.0,0.0403,0.7995077657412414
D2,3,136197.0,167112.0,0.0397,0.8150043084877208
D3,3,130327.0,164124.0,0.0406,0.7940764300163291
D4,3,132489.0,170958.0,0.041,0.7749798196048152
D5,3,130398.0,170670.0,0.0396,0.7640358586746353
D6,3,156651.0,209552.0,0.0388,0.7475519202870886
D7,3,139226.0,185949.0,0.0391,0.7487321792534513
D8,3,157842.0,216706.0,0.0394,0.728369311417312
E1,3,149639.0,209576.0,0.0397,0.714008283391228
E2,3,159614.0,230065.0,0.0409,0.6937778453915198
E3,3,162307.0,238259.0,0.0389,0.6812208562950403
E4,3,144058.0,208589.0,0.0393,0.690630857811294
