334_373,334_384,ratio
146345.0,183235.0,0.7986738341474063
134606.0,165609.0,0.8127939906647585
158561.0,193803.0,0.8181555497076929
180919.0,225674.0,0.801682958604004
127176.0,159125.0,0.7992207384131972
124993.0,152680.0,0.8186599423631123
162436.0,230448.0,0.7048705130875512
168107.0,242308.0,0.6937740396520131
166683.0,241038.0,0.6915216687825156
158336.0,230629.0,0.6865398540513118
150841.0,223299.0,0.6755113099476486
133475.0,192273.0,0.6941952328200007
