334_373,334_384,ratio
137826.0,170241.0,0.8095934586850406
138797.0,172993.0,0.8023272617967201
138958.0,171436.0,0.8105532093609277
128977.0,157681.0,0.8179615806596864
116509.0,143873.0,0.8098044803403002
115222.0,142052.0,0.8111255033368062
133311.0,179161.0,0.7440849291977607
156020.0,218324.0,0.714625968743702
155389.0,221043.0,0.7029808679759142
141255.0,197719.0,0.7144229942494146
138057.0,191443.0,0.7211389290807185
119654.0,164027.0,0.7294774640760363
