334_373,334_384,ratio
127400.0,154484.0,0.8246808731001268
137694.0,166079.0,0.8290873620385479
131974.0,162353.0,0.8128830388104932
127814.0,160456.0,0.7965672832427582
130300.0,162817.0,0.8002849825263947
134891.0,170678.0,0.7903244706406215
144607.0,183933.0,0.7861938858171182
132027.0,177338.0,0.7444935659587906
152836.0,211684.0,0.7220007180514352
153616.0,214748.0,0.7153314582673646
135936.0,183989.0,0.7388267776877966
122152.0,166906.0,0.7318610475357387
