concentration,surfactant volume,water volume,probe volume,total volume
2.1350000000000002,152.10000000000005,822.9,25,1000.0
2.756273148050945,196.3602556527161,778.6397443472839,25,1000.0
3.5583333333333336,253.50000000000009,721.4999999999999,25,1000.0
4.003125000000001,285.1875000000001,689.8124999999999,25,1000.0
4.536875,323.2125000000001,651.7874999999999,25,1000.0
5.070625000000001,361.2375000000002,613.7624999999998,25,1000.0
5.604375,399.2625000000001,575.7375,25,1000.0
6.1381250000000005,437.2875000000002,537.7124999999999,25,1000.0
6.671875,475.3125000000001,499.6874999999999,25,1000.0
8.006250000000003,570.3750000000003,404.62499999999966,25,1000.0
10.336024305191044,736.3509586976853,238.64904130231469,25,1000.0
13.343749999999996,950.625,24.375,25,1000.0
