334_373,334_384,ratio
129792.0,161868.0,0.8018385351026762
137314.0,171610.0,0.8001515063224753
140026.0,177330.0,0.7896351435177353
149126.0,190780.0,0.7816647447321522
150471.0,195101.0,0.7712466876130825
158262.0,208873.0,0.7576948672159638
164484.0,222800.0,0.7382585278276481
184013.0,257349.0,0.7150328930751625
180243.0,256259.0,0.703362613605766
194910.0,290956.0,0.6698951044144131
212209.0,324404.0,0.6541503803898843
212489.0,327298.0,0.6492218100935538
