334_373,334_384,ratio
151074.0,186089.0,0.8118373466459597
149088.0,180212.0,0.8272923001797883
150161.0,183792.0,0.81701597457996
181649.0,224186.0,0.8102602303444462
151242.0,193125.0,0.7831300970873787
166125.0,216566.0,0.7670871697311674
183900.0,250747.0,0.73340857517737
180166.0,253289.0,0.7113060575074323
193489.0,277491.0,0.6972802721529707
232976.0,347837.0,0.66978498549608
220759.0,334274.0,0.6604133136289392
196431.0,298290.0,0.6585235844312581
