334_373,334_384,ratio
122658.0,152226.0,0.8057624847266565
120175.0,148220.0,0.8107880178113614
122694.0,151209.0,0.8114199551613991
123239.0,152480.0,0.8082305876180482
123748.0,153121.0,0.8081713154955884
122835.0,151578.0,0.8103748565095199
167703.0,237999.0,0.7046374144429178
171366.0,246331.0,0.6956737073287569
157569.0,229619.0,0.6862193459600469
154362.0,225054.0,0.6858887200405236
145238.0,212257.0,0.6842554073599457
129853.0,186909.0,0.6947391511377194
