sample_id,replicate,334_373,334_384,600,ratio
E5,1,140904.0,174547.0,0.0405,0.8072553524265671
E6,1,154750.0,188505.0,0.0389,0.8209331317471685
E7,1,156927.0,189942.0,0.0388,0.8261837824177907
E8,1,155070.0,186167.0,0.0404,0.8329618031122594
F1,1,147986.0,186524.0,0.0418,0.7933885183676095
F2,1,143752.0,185802.0,0.0392,0.7736838139524871
F3,1,158541.0,215861.0,0.0416,0.7344587489171273
F4,1,175977.0,247505.0,0.0396,0.7110038181046847
F5,1,171074.0,242285.0,0.0399,0.7060858080359906
F6,1,174982.0,248125.0,0.0391,0.7052171284634761
F7,1,175113.0,249903.0,0.0401,0.700723880865776
F8,1,149589.0,213385.0,0.04,0.7010286571221033
E5,2,130601.0,164862.0,0.0405,0.7921837658162585
E6,2,143363.0,178317.0,0.0391,0.8039783082936568
E7,2,142461.0,176783.0,0.0387,0.8058523726828937
E8,2,143959.0,174932.0,0.0404,0.8229426291358928
F1,2,138130.0,176206.0,0.0419,0.7839120120767737
F2,2,132256.0,175630.0,0.0393,0.7530376359391904
F3,2,145857.0,203615.0,0.0415,0.7163372050192766
F4,2,162894.0,235329.0,0.0395,0.6921968818122713
F5,2,162907.0,235785.0,0.0398,0.6909133320609878
F6,2,167117.0,245336.0,0.0393,0.6811760198258715
F7,2,171035.0,247456.0,0.0401,0.6911733803181171
F8,2,146164.0,210141.0,0.0401,0.6955520341104307
E5,3,124724.0,158767.0,0.0405,0.7855788671449356
E6,3,136955.0,171997.0,0.0391,0.7962638883236336
E7,3,137358.0,170907.0,0.0387,0.8037002580350717
E8,3,137182.0,168419.0,0.0403,0.8145280520606345
F1,3,132671.0,170024.0,0.0418,0.7803074860019762
F2,3,126704.0,170139.0,0.0393,0.7447087381493955
F3,3,141038.0,199161.0,0.0416,0.7081607342803059
F4,3,157976.0,231719.0,0.0396,0.6817567830000992
F5,3,157172.0,230303.0,0.0398,0.6824574582180866
F6,3,163039.0,244836.0,0.0391,0.6659110588312176
F7,3,167237.0,246577.0,0.04,0.6782343852021884
F8,3,143340.0,208557.0,0.04,0.6872941210316604
