concentration,surfactant volume,water volume,probe volume,total volume
1.496,30.685834502103788,944.3141654978962,25,1000.0
2.044,41.92636746143058,933.0736325385694,25,1000.0
2.793,57.2897966339411,917.7102033660589,25,1000.0
3.816,78.27349228611502,896.726507713885,25,1000.0
5.214,106.94915848527351,868.0508415147265,25,1000.0
7.124,146.12692847124825,828.8730715287518,25,1000.0
9.734,199.66304347826087,775.3369565217391,25,1000.0
13.299,272.7880434782609,702.2119565217391,25,1000.0
18.17,372.7016129032258,602.2983870967741,25,1000.0
24.826,509.22896213183736,465.77103786816264,25,1000.0
33.92,695.7643758765779,279.2356241234221,25,1000.0
46.345,950.625,24.375,25,1000.0
