sample_id,replicate,334_373,334_384,600,ratio
D1,1,154269.0,191449.0,0.042,0.805796844068133
D2,1,163126.0,197958.0,0.04,0.8240434839713474
D3,1,162697.0,196922.0,0.0394,0.8262002214074609
D4,1,160313.0,191474.0,0.0394,0.837257277750504
D5,1,174703.0,215774.0,0.0419,0.8096573266473255
D6,1,186097.0,245743.0,0.0386,0.757283015182528
D7,1,220158.0,313620.0,0.0389,0.7019896690262101
D8,1,246231.0,357076.0,0.0391,0.6895758886063471
E1,1,215185.0,315604.0,0.0416,0.681819622058022
E2,1,234143.0,349547.0,0.0401,0.6698469733683883
E3,1,226375.0,336077.0,0.0393,0.6735807567908545
E4,1,184477.0,268840.0,0.0401,0.6861962505579526
D1,2,143919.0,178322.0,0.0407,0.8070737205728962
D2,2,152741.0,187431.0,0.0394,0.8149185566955306
D3,2,149787.0,184058.0,0.0396,0.8138032576687784
D4,2,147042.0,182233.0,0.0393,0.806890080281837
D5,2,162278.0,205093.0,0.042,0.7912410467446476
D6,2,174106.0,232271.0,0.0387,0.7495813080410383
D7,2,205524.0,289515.0,0.0392,0.7098906792394176
D8,2,235301.0,340036.0,0.0391,0.691988495335788
E1,2,206210.0,304732.0,0.0413,0.6766929629969941
E2,2,225195.0,337681.0,0.0402,0.666886795525955
E3,2,213301.0,320304.0,0.0393,0.6659329886607722
E4,2,177624.0,263058.0,0.0401,0.6752275163652123
D1,3,137883.0,171986.0,0.0406,0.801710604351517
D2,3,144150.0,180064.0,0.0392,0.8005486937977608
D3,3,142865.0,177557.0,0.0394,0.8046148560743874
D4,3,140067.0,175461.0,0.0393,0.7982799596491528
D5,3,155034.0,197242.0,0.042,0.7860090650064387
D6,3,166240.0,225212.0,0.0385,0.7381489441059979
D7,3,199279.0,280559.0,0.0388,0.7102926657138071
D8,3,229641.0,334447.0,0.0392,0.686628972602535
E1,3,201621.0,298488.0,0.0417,0.6754743909302886
E2,3,220230.0,330468.0,0.0401,0.6664185337158212
E3,3,208968.0,313117.0,0.0393,0.6673799250759301
E4,3,172456.0,258382.0,0.0406,0.6674458747126348
