sample_id,replicate,334_373,334_384,600,ratio
A1,1,142542.0,175455.0,0.0397,0.8124134393434214
A2,1,141601.0,173135.0,0.0406,0.8178646720767031
A3,1,144583.0,175210.0,0.0387,0.8251983334284573
A4,1,150501.0,182888.0,0.0394,0.8229134771007393
A5,1,148247.0,183961.0,0.0393,0.8058610248911454
A6,1,171500.0,230505.0,0.042,0.744018567926943
A7,1,174887.0,242008.0,0.0419,0.7226496644739017
A8,1,178118.0,252638.0,0.0401,0.7050324970906989
B1,1,169887.0,240152.0,0.0732,0.7074144708351378
B2,1,163253.0,231854.0,0.0439,0.7041198340334865
B3,1,149068.0,212825.0,0.0404,0.7004252319981206
B4,1,132402.0,188661.0,0.0407,0.7017984639114603
A1,2,135272.0,168656.0,0.0397,0.8020586282136419
A2,2,136081.0,167586.0,0.0407,0.8120069695559295
A3,2,135630.0,168563.0,0.0387,0.8046249770115624
A4,2,141964.0,175681.0,0.0391,0.8080782782429518
A5,2,138716.0,176163.0,0.0394,0.7874298235157212
A6,2,163600.0,221833.0,0.0419,0.7374917167418734
A7,2,166280.0,231342.0,0.0417,0.7187626976510967
A8,2,171934.0,245214.0,0.0399,0.7011589876597584
B1,2,163841.0,234828.0,0.0694,0.6977064063910607
B2,2,156900.0,226663.0,0.0438,0.6922170799821762
B3,2,145317.0,209794.0,0.0402,0.6926651858489756
B4,2,129357.0,183775.0,0.0406,0.7038879064072915
A1,3,129329.0,162449.0,0.0398,0.7961206286280618
A2,3,128929.0,160361.0,0.0408,0.803992242502853
A3,3,130140.0,161702.0,0.0388,0.8048137932740473
A4,3,134655.0,169038.0,0.0392,0.7965960316615199
A5,3,132883.0,169450.0,0.0394,0.7842018294482148
A6,3,157565.0,217509.0,0.0422,0.7244068061551476
A7,3,161920.0,228700.0,0.0417,0.7080017490161784
A8,3,167458.0,241049.0,0.0401,0.6947052259084252
B1,3,160464.0,232437.0,0.0755,0.6903548058183507
B2,3,153353.0,224086.0,0.0437,0.6843488660603518
B3,3,142080.0,207110.0,0.0402,0.6860122640142919
B4,3,126524.0,182703.0,0.0406,0.6925118908830178
