sample_id,replicate,334_373,334_384,600,ratio
D1,1,152856.0,181357.0,0.0408,0.8428458785709954
D2,1,158854.0,188485.0,0.0409,0.8427938562750351
D3,1,162462.0,193900.0,0.0408,0.8378648788035069
D4,1,167943.0,200403.0,0.0393,0.838026376850646
D5,1,160021.0,193117.0,0.0392,0.8286220270613152
D6,1,158778.0,196158.0,0.0386,0.8094393295200808
D7,1,205661.0,274228.0,0.0395,0.7499635339936112
D8,1,203744.0,278786.0,0.0393,0.730825794695573
E1,1,168232.0,235887.0,0.0397,0.7131889421629848
E2,1,160740.0,226086.0,0.0415,0.7109683925585839
E3,1,149171.0,204422.0,0.0388,0.7297208715304615
E4,1,136464.0,187976.0,0.0391,0.7259650168106567
D1,2,140710.0,172353.0,0.0411,0.816405864707896
D2,2,143443.0,178547.0,0.0407,0.8033907038482865
D3,2,146919.0,183084.0,0.0409,0.8024677197352035
D4,2,152342.0,188557.0,0.039,0.8079360617744237
D5,2,147418.0,184639.0,0.0391,0.7984120364603361
D6,2,148531.0,185712.0,0.0385,0.7997921512880158
D7,2,193857.0,262636.0,0.0394,0.7381204404575153
D8,2,191161.0,266177.0,0.0393,0.7181724942425529
E1,2,160223.0,228045.0,0.04,0.7025937863141046
E2,2,150758.0,216509.0,0.0416,0.6963128553547427
E3,2,142599.0,200672.0,0.0389,0.7106073592728432
E4,2,130776.0,183478.0,0.0393,0.7127612029780137
D1,3,132244.0,163733.0,0.0412,0.8076807973957602
D2,3,135856.0,169821.0,0.0407,0.7999952891574069
D3,3,140282.0,175011.0,0.0407,0.801561044734331
D4,3,143784.0,181455.0,0.0391,0.7923948086302389
D5,3,141073.0,176812.0,0.0391,0.7978700540687284
D6,3,141417.0,178119.0,0.0384,0.7939467434692536
D7,3,188183.0,255236.0,0.0394,0.7372901941732357
D8,3,187444.0,260283.0,0.0394,0.7201546009535774
E1,3,157367.0,222714.0,0.0398,0.7065878211517911
E2,3,147177.0,212266.0,0.0417,0.6933611600538946
E3,3,139882.0,198560.0,0.0388,0.7044822723609991
E4,3,128995.0,182814.0,0.039,0.7056078856105112
