concentration,surfactant volume,water volume,probe volume,total volume
0.809,32.13369092884302,942.8663090711569,25,1000.0
1.101,43.73200706137968,931.2679929386203,25,1000.0
1.498,59.500950570342205,915.4990494296578,25,1000.0
2.038,80.94989136338945,894.0501086366105,25,1000.0
2.773,110.14428299837046,864.8557170016295,25,1000.0
3.773,149.86454372623575,825.1354562737642,25,1000.0
5.133,203.88409831613254,771.1159016838675,25,1000.0
6.984,277.40630092341115,697.5936990765888,25,1000.0
9.502,377.42191743617605,597.578082563824,25,1000.0
12.928,513.5035306898425,461.4964693101575,25,1000.0
17.59,698.6793862031504,276.32061379684956,25,1000.0
23.933,950.625,24.375,25,1000.0
