sample_id,replicate,334_373,334_384,600,ratio
E5,1,167625.0,211387.0,0.0414,0.7929768623425282
E6,1,171588.0,208259.0,0.0391,0.8239163733620156
E7,1,146825.0,178097.0,0.0397,0.8244102932671522
E8,1,155736.0,185923.0,0.0402,0.8376370863206811
F1,1,137312.0,167009.0,0.0418,0.8221832356340077
F2,1,137986.0,167832.0,0.0423,0.8221674055007389
F3,1,164548.0,223136.0,0.0401,0.7374336727377026
F4,1,167204.0,232629.0,0.0389,0.718758194378173
F5,1,158221.0,218412.0,0.0397,0.724415325165284
F6,1,168453.0,236448.0,0.0394,0.7124314859926918
F7,1,154552.0,214840.0,0.0389,0.7193818655743809
F8,1,135189.0,184851.0,0.0401,0.7313403768440527
E5,2,153435.0,193470.0,0.0414,0.7930686928205923
E6,2,155176.0,192027.0,0.0392,0.8080946950168466
E7,2,136349.0,167961.0,0.0397,0.8117896416430005
E8,2,142811.0,172998.0,0.0404,0.8255066532561071
F1,2,127445.0,155770.0,0.0417,0.8181613917955961
F2,2,124908.0,155682.0,0.0419,0.8023278220988939
F3,2,153513.0,210056.0,0.0402,0.7308194005408082
F4,2,157452.0,222348.0,0.0388,0.7081331966107184
F5,2,151046.0,211622.0,0.0397,0.7137537685117804
F6,2,161782.0,228352.0,0.0394,0.7084763873318386
F7,2,147297.0,208701.0,0.039,0.7057800393864907
F8,2,129367.0,178327.0,0.0399,0.7254481934872453
E5,3,145315.0,187059.0,0.0414,0.776840462100193
E6,3,147999.0,186654.0,0.0394,0.7929055900221801
E7,3,129376.0,159447.0,0.0397,0.8114044165145785
E8,3,135199.0,164778.0,0.0403,0.820491813227494
F1,3,121528.0,149911.0,0.0418,0.8106676628132692
F2,3,119313.0,148334.0,0.0418,0.8043536882980301
F3,3,146452.0,201305.0,0.0402,0.7275129778197262
F4,3,153388.0,220370.0,0.0389,0.6960475563824478
F5,3,146616.0,209804.0,0.0398,0.6988236639911537
F6,3,158335.0,227844.0,0.0393,0.6949272309123786
F7,3,143532.0,204425.0,0.0387,0.7021254738901798
F8,3,125444.0,175352.0,0.0399,0.7153839134997034
