concentration,surfactant volume,water volume,probe volume,total volume
0.6059278999933518,152.1,822.9,25,1000.0
0.7822495552255616,196.360255652716,778.639744347284,25,1000.0
1.009879833322253,253.49999999999994,721.5,25,1000.0
1.1361148124875347,285.1875,689.8125,25,1000.0
1.2875967874858727,323.2125,651.7875,25,1000.0
1.4390787624842105,361.23749999999995,613.7625,25,1000.0
1.5905607374825486,399.2625,575.7375,25,1000.0
1.7420427124808864,437.2874999999999,537.7125000000001,25,1000.0
1.8935246874792244,475.3125,499.6875,25,1000.0
2.2722296249750693,570.375,404.625,25,1000.0
2.933435832095856,736.3509586976851,238.6490413023149,25,1000.0
3.7870493749584493,950.6250000000001,24.374999999999886,25,1000.0
