sample_id,replicate,334_373,334_384,600,ratio
A1,1,139886.0,179243.0,0.0394,0.7804265717489665
A2,1,142716.0,176998.0,0.0395,0.8063141956406287
A3,1,142698.0,180554.0,0.0395,0.7903341936484376
A4,1,137679.0,172272.0,0.0406,0.7991954583449429
A5,1,135264.0,173136.0,0.0389,0.7812586637094538
A6,1,149380.0,200758.0,0.0392,0.7440799370386236
A7,1,159422.0,217668.0,0.0403,0.7324089898377345
A8,1,177350.0,249511.0,0.0396,0.7107903058382196
B1,1,181802.0,268194.0,0.04,0.6778749711030075
B2,1,198366.0,296335.0,0.0386,0.6693978099110803
B3,1,200439.0,302512.0,0.0384,0.6625819802189665
B4,1,173816.0,259456.0,0.0407,0.6699247656635422
A1,2,130935.0,169150.0,0.0397,0.7740762636712977
A2,2,131409.0,166842.0,0.0398,0.7876254180602007
A3,2,133202.0,170761.0,0.0394,0.780049308682896
A4,2,129798.0,166643.0,0.0404,0.7788986036017115
A5,2,129752.0,168951.0,0.0389,0.7679859841018993
A6,2,143255.0,192462.0,0.0394,0.7443287506105102
A7,2,152935.0,208721.0,0.04,0.7327245461644971
A8,2,168731.0,234626.0,0.0398,0.7191487729407653
B1,2,169578.0,252414.0,0.0401,0.6718248591599515
B2,2,189426.0,282237.0,0.0387,0.671159344805961
B3,2,192069.0,291302.0,0.0384,0.659346657420821
B4,2,166601.0,255499.0,0.0408,0.6520612605137398
A1,3,124800.0,161440.0,0.0397,0.7730426164519326
A2,3,125209.0,161292.0,0.0398,0.7762877266076433
A3,3,127337.0,164400.0,0.0392,0.7745559610705596
A4,3,123619.0,158823.0,0.0407,0.7783444463333397
A5,3,123805.0,164498.0,0.0389,0.7526231321961361
A6,3,136295.0,187044.0,0.0395,0.7286788135411989
A7,3,145109.0,202354.0,0.0401,0.7171046779406387
A8,3,160491.0,228786.0,0.0397,0.7014896016364638
B1,3,168084.0,247110.0,0.0401,0.6801991016146656
B2,3,183664.0,276602.0,0.0387,0.6640009833623762
B3,3,190492.0,289276.0,0.0383,0.6585129772259019
B4,3,167545.0,255658.0,0.0409,0.6553481604330785
