Surfactant_1,Surfactant_2,conc_1,conc_2,cmc_rough,r2_rough,A1_rough,A2_rough,dx_rough,cmc_fine,r2_fine,A1_fine,A2_fine,dx_fine,replicates
CAPB,CHAPS,0.5,0.5,1.5148197499833795,0.9636105003304722,0.7868467230358981,0.6539194236812576,1.6001640966616821,1.347660502913194,0.8191912706947253,0.7506792255556671,0.6904100473364357,0.1428440751234476,3
CTAB,TTAB,0.95,0.05,1.2692258815764472,0.9023047721203068,0.7216950055770945,0.7991833359151053,0.9007686033391014,1.196930678964025,0.9441142973740942,0.8002530835893278,0.7256450674506204,0.031287976246051986,3
