concentration,surfactant volume,water volume,probe volume,total volume
0.902,19.020091167206424,955.9799088327936,25,1000.0
1.287,27.13842276296526,947.8615772370348,25,1000.0
1.836,38.71495275276164,936.2850472472384,25,1000.0
2.62,55.246828002306906,919.7531719976931,25,1000.0
3.74,78.86379264451443,896.1362073554856,25,1000.0
5.337,112.53905383523357,862.4609461647665,25,1000.0
7.616,160.5953595670112,814.4046404329888,25,1000.0
10.869,229.18998990728005,745.81001009272,25,1000.0
15.511,327.0738737190009,647.9261262809991,25,1000.0
22.136,466.77243689277316,508.22756310722684,25,1000.0
31.59,666.1249223636928,308.8750776363072,25,1000.0
45.082,950.6249999999999,24.375000000000114,25,1000.0
