concentration,surfactant volume,water volume,probe volume,total volume
1.167,31.920911981354667,943.0790880186453,25,1000.0
1.589,43.46386387178454,931.5361361282155,25,1000.0
2.163,59.16446668009438,915.8355333199056,25,1000.0
2.944,80.52713356735916,894.4728664326408,25,1000.0
4.009,109.65804295908387,865.3419570409161,25,1000.0
5.458,149.29249151176845,825.7075084882315,25,1000.0
7.43,203.23254157794787,771.7674584220522,25,1000.0
10.116,276.70260977153714,698.2973902284629,25,1000.0
13.772,376.7050555331761,598.2949444668238,25,1000.0
18.75,512.8681230937447,462.13187690625534,25,1000.0
25.527,698.2391775047478,276.7608224952522,25,1000.0
34.754,950.6250000000001,24.374999999999886,25,1000.0
