sample_id,replicate,334_373,334_384,600,ratio
D1,1,119359.0,147921.0,0.0418,0.8069104454404716
D2,1,157551.0,190810.0,0.0411,0.8256957182537603
D3,1,163561.0,202131.0,0.0405,0.8091831534994632
D4,1,191597.0,268007.0,0.0389,0.7148955064606521
D5,1,212336.0,309254.0,0.0389,0.6866071255343504
D6,1,215853.0,319569.0,0.039,0.675450372220084
D7,1,240526.0,363313.0,0.0396,0.662035214814774
D8,1,226447.0,342442.0,0.0422,0.6612711057638958
E1,1,231022.0,357463.0,0.0396,0.6462822725708675
E2,1,226775.0,354165.0,0.0416,0.6403088955712732
E3,1,236991.0,370534.0,0.0384,0.6395931277561573
E4,1,222483.0,342328.0,0.0394,0.6499117805145942
D1,2,106513.0,133690.0,0.0415,0.7967162839404592
D2,2,140868.0,173497.0,0.0412,0.8119333475506781
D3,2,145373.0,186617.0,0.0405,0.7789911958717587
D4,2,173900.0,249627.0,0.0387,0.6966393859638581
D5,2,197800.0,292926.0,0.0386,0.6752558666693977
D6,2,203203.0,306073.0,0.0389,0.6639037092458335
D7,2,228536.0,349099.0,0.0394,0.654645243899295
D8,2,212532.0,325245.0,0.0417,0.6534520130978185
E1,2,220700.0,343696.0,0.0396,0.6421372375587728
E2,2,217576.0,340567.0,0.0416,0.6388640120739825
E3,2,229568.0,359420.0,0.0386,0.6387179344499472
E4,2,212217.0,330697.0,0.0389,0.6417264142099868
D1,3,102419.0,130528.0,0.0416,0.7846515690120127
D2,3,136845.0,169571.0,0.041,0.8070070943734483
D3,3,141271.0,181292.0,0.0405,0.7792456368731108
D4,3,169528.0,242854.0,0.0395,0.6980655043771155
D5,3,189665.0,281962.0,0.0389,0.6726615643242706
D6,3,196775.0,296087.0,0.0387,0.6645850712797252
D7,3,222729.0,340313.0,0.0393,0.6544827849656052
D8,3,207296.0,317691.0,0.042,0.6525082548765939
E1,3,216270.0,340080.0,0.0393,0.635938602681722
E2,3,214718.0,335162.0,0.0417,0.6406394519665117
E3,3,225292.0,351840.0,0.0385,0.640325147794452
E4,3,213263.0,331269.0,0.0391,0.643775904174553
