sample_id,replicate,334_373,334_384,600,ratio
E5,1,139691.0,173447.0,0.0398,0.8053814709969039
E6,1,147597.0,180741.0,0.0405,0.8166215745182333
E7,1,142221.0,173575.0,0.0399,0.8193633875846176
E8,1,144900.0,174087.0,0.0398,0.8323424494649228
F1,1,134395.0,162894.0,0.0411,0.8250457352634228
F2,1,127081.0,156257.0,0.0413,0.8132819649679695
F3,1,152754.0,194695.0,0.04,0.7845810113254064
F4,1,169803.0,234174.0,0.0391,0.7251146583309847
F5,1,169349.0,236392.0,0.0408,0.7163905715929473
F6,1,162551.0,228358.0,0.0399,0.7118252918662802
F7,1,149031.0,208762.0,0.0403,0.7138799206752187
F8,1,133315.0,185608.0,0.0403,0.7182610663333477
E5,2,127866.0,159873.0,0.0397,0.7997973391379407
E6,2,135227.0,167499.0,0.0398,0.8073301930160777
E7,2,128820.0,159823.0,0.0398,0.8060166559256177
E8,2,132215.0,161366.0,0.0397,0.8193485616548716
F1,2,123852.0,151874.0,0.0411,0.8154917892463489
F2,2,119196.0,145593.0,0.0412,0.818693206404154
F3,2,140191.0,182050.0,0.04,0.7700686624553694
F4,2,160408.0,228652.0,0.039,0.7015377079579448
F5,2,161161.0,228841.0,0.0409,0.7042488015696488
F6,2,155068.0,220935.0,0.0399,0.7018715911919795
F7,2,142294.0,201131.0,0.04,0.7074692613271947
F8,2,126934.0,178827.0,0.04,0.7098145134683241
E5,3,123678.0,155416.0,0.0397,0.7957867915787307
E6,3,131325.0,163351.0,0.0397,0.803943655074043
E7,3,124930.0,155281.0,0.0399,0.8045414442204777
E8,3,128604.0,157481.0,0.0397,0.8166318476514627
F1,3,121828.0,149146.0,0.0411,0.8168371930859695
F2,3,115957.0,142489.0,0.0412,0.8137961526854705
F3,3,136934.0,177127.0,0.0403,0.773083719591028
F4,3,158071.0,222208.0,0.0392,0.7113650273617511
F5,3,159224.0,224503.0,0.0409,0.7092288299042775
F6,3,154555.0,219604.0,0.0399,0.7037895484599552
F7,3,140935.0,197375.0,0.0402,0.7140468651044966
F8,3,126624.0,177662.0,0.04,0.7127241616102487
