concentration,surfactant volume,water volume,probe volume,total volume
1.189,27.68155184659091,947.3184481534091,25,1000.0
1.639,38.15816945043103,936.841830549569,25,1000.0
2.261,52.63918311618338,922.3608168838166,25,1000.0
3.118,72.59131930838556,902.4086806916144,25,1000.0
4.301,100.13318292025862,874.8668170797414,25,1000.0
5.932,138.10510139106583,836.8948986089342,25,1000.0
8.181,190.46490803781344,784.5350919621866,25,1000.0
11.284,262.7070067594044,712.2929932405956,25,1000.0
15.563,362.3279994856975,612.6720005143025,25,1000.0
21.465,499.734659703174,475.265340296826,25,1000.0
29.605,689.2450314704154,285.75496852958463,25,1000.0
40.832,950.6249999999999,24.375000000000114,25,1000.0
