concentration,surfactant volume,water volume,probe volume,total volume
1.199,25.458430122177305,949.5415698778227,25,1000.0
1.667,35.395498760358265,939.6045012396418,25,1000.0
2.316,49.17574992740836,925.8242500725917,25,1000.0
3.219,68.34919646646267,906.6508035335373,25,1000.0
4.473,94.97544448415269,880.0245555158473,25,1000.0
6.216,131.98465524558307,843.0153447544169,25,1000.0
8.639,183.43234180607982,791.5676581939201,25,1000.0
12.005,254.90279701145832,720.0972029885417,25,1000.0
16.683,354.23101728797656,620.7689827120234,25,1000.0
23.184,492.26709253758014,482.73290746241986,25,1000.0
32.217,684.0652570860601,290.9347429139399,25,1000.0
44.771,950.625,24.375,25,1000.0
