sample_id,replicate,334_373,334_384,600,ratio
D1,1,157916.0,192014.0,0.0408,0.822419198600102
D2,1,159881.0,192899.0,0.0422,0.828832705198057
D3,1,164469.0,197942.0,0.0414,0.8308949086095927
D4,1,161856.0,196966.0,0.041,0.8217458850766122
D5,1,160209.0,195524.0,0.0404,0.8193827867678648
D6,1,187838.0,249713.0,0.0394,0.7522155434438735
D7,1,180023.0,249330.0,0.0395,0.7220270324469579
D8,1,188740.0,262719.0,0.04,0.7184101644723069
E1,1,166480.0,235833.0,0.0412,0.7059232592554902
E2,1,166540.0,237381.0,0.0419,0.7015725774177377
E3,1,163443.0,233889.0,0.039,0.698805843797699
E4,1,135866.0,191392.0,0.0395,0.7098833807055677
D1,2,143142.0,178566.0,0.0408,0.8016195692349047
D2,2,144408.0,178342.0,0.0419,0.8097251348532595
D3,2,148292.0,182755.0,0.0413,0.8114251320073322
D4,2,147895.0,183193.0,0.0407,0.8073179652060941
D5,2,146243.0,181902.0,0.0405,0.803965871733131
D6,2,171474.0,235830.0,0.0396,0.7271085103676377
D7,2,169320.0,238411.0,0.0397,0.7102021299352799
D8,2,176696.0,250664.0,0.0399,0.7049117543803658
E1,2,159407.0,228975.0,0.0411,0.6961764384758161
E2,2,159013.0,229340.0,0.0417,0.6933504839975582
E3,2,155150.0,224727.0,0.0394,0.6903932326778713
E4,2,130812.0,185317.0,0.0394,0.7058823529411765
D1,3,138087.0,171992.0,0.0408,0.8028687380808409
D2,3,139111.0,172392.0,0.0415,0.8069457979488608
D3,3,142734.0,176395.0,0.0412,0.8091725955951132
D4,3,142255.0,177248.0,0.0408,0.8025760516338689
D5,3,141163.0,176768.0,0.0404,0.7985777968863143
D6,3,166984.0,228694.0,0.0396,0.7301634498500179
D7,3,167004.0,233180.0,0.0395,0.7162020756497127
D8,3,174929.0,247321.0,0.0398,0.7072953772627476
E1,3,158603.0,224108.0,0.0413,0.7077078908383458
E2,3,159753.0,226800.0,0.0416,0.7043783068783068
E3,3,153892.0,220674.0,0.039,0.6973725948684485
E4,3,132065.0,187843.0,0.0396,0.7030605345953802
