concentration,surfactant volume,water volume,probe volume,total volume
1.146,36.0733857615894,938.9266142384106,25,1000.0
1.542,48.538534768211925,926.4614652317881,25,1000.0
2.077,65.37907698675497,909.620923013245,25,1000.0
2.796,88.01150662251655,886.9884933774835,25,1000.0
3.765,118.51334850993378,856.4866514900663,25,1000.0
5.069,159.56020281456952,815.4397971854305,25,1000.0
6.825,214.83495447019868,760.1650455298013,25,1000.0
9.189,289.2481167218543,685.7518832781457,25,1000.0
12.372,389.4414735099338,585.5585264900662,25,1000.0
16.659,524.3861548013244,450.61384519867556,25,1000.0
22.429,706.0121895695363,268.9878104304637,25,1000.0
30.2,950.625,24.375,25,1000.0
