sample_id,replicate,334_373,334_384,600,ratio
A1,1,131549.0,165107.0,0.0398,0.7967499863724736
A2,1,136149.0,170568.0,0.0407,0.7982095117489799
A3,1,138130.0,172869.0,0.0388,0.7990443630726157
A4,1,138653.0,173121.0,0.039,0.8009022591135679
A5,1,138354.0,173163.0,0.0391,0.7989813066301693
A6,1,140981.0,179148.0,0.0407,0.7869526871636859
A7,1,154011.0,198472.0,0.041,0.7759835140473216
A8,1,169683.0,224746.0,0.0409,0.7549989766224983
B1,1,168622.0,240198.0,0.0411,0.7020125063489288
B2,1,169993.0,244813.0,0.0399,0.6943789749727343
B3,1,147927.0,204231.0,0.0404,0.7243121759184453
B4,1,116348.0,162448.0,0.0407,0.7162168817098394
A1,2,118904.0,152818.0,0.0397,0.7780758811134814
A2,2,123067.0,156102.0,0.0405,0.7883755493203162
A3,2,123951.0,159176.0,0.0388,0.7787040759913555
A4,2,125737.0,161318.0,0.039,0.7794356488426586
A5,2,128794.0,165933.0,0.039,0.7761807476511604
A6,2,133596.0,172388.0,0.0409,0.7749727359212938
A7,2,143464.0,188230.0,0.0412,0.762173936141954
A8,2,156799.0,215342.0,0.0401,0.7281394247290357
B1,2,159143.0,231306.0,0.0411,0.6880193336964886
B2,2,159882.0,232392.0,0.04,0.6879840958380667
B3,2,141226.0,198008.0,0.0403,0.7132338087350006
B4,2,113258.0,157620.0,0.0407,0.7185509453115086
A1,3,116730.0,149497.0,0.0401,0.7808183441808196
A2,3,119911.0,152390.0,0.0404,0.7868692171402323
A3,3,121540.0,156031.0,0.0386,0.7789477731989156
A4,3,123469.0,158679.0,0.0387,0.7781054833972989
A5,3,126201.0,162873.0,0.0391,0.7748429758155126
A6,3,130191.0,166955.0,0.0408,0.7797969512742955
A7,3,140821.0,185272.0,0.0412,0.7600770758668336
A8,3,154511.0,212214.0,0.0398,0.728090512407287
B1,3,157786.0,225417.0,0.041,0.6999738262863937
B2,3,159045.0,228298.0,0.0402,0.6966552488414266
B3,3,139370.0,195508.0,0.0403,0.7128608547987806
B4,3,112777.0,157423.0,0.0407,0.7163946818444573
