concentration,surfactant volume,water volume,probe volume,total volume
1.5939999999999999,152.1,822.9,25,1000.0
2.057845151284874,196.36025565271603,778.639744347284,25,1000.0
2.6566666666666667,253.50000000000003,721.5,25,1000.0
2.98875,285.1875,689.8125,25,1000.0
3.38725,323.21250000000003,651.7874999999999,25,1000.0
3.78575,361.23750000000007,613.7624999999999,25,1000.0
4.1842500000000005,399.2625000000001,575.7375,25,1000.0
4.58275,437.2875,537.7125,25,1000.0
4.98125,475.31250000000006,499.68749999999994,25,1000.0
5.977499999999999,570.375,404.625,25,1000.0
7.716919317318277,736.3509586976851,238.6490413023149,25,1000.0
9.962499999999999,950.6249999999999,24.375000000000114,25,1000.0
