334_373,334_384,ratio
115629.0,140826.0,0.8210770738357974
109743.0,131126.0,0.8369278403977853
98026.0,117433.0,0.8347398090826258
93549.0,113224.0,0.8262294213241009
84782.0,105507.0,0.8035675358033116
98253.0,126809.0,0.7748109361322935
110814.0,148891.0,0.7442625813514584
116955.0,162002.0,0.7219355316601029
123691.0,171139.0,0.7227516813818008
135779.0,186412.0,0.728381220093127
123212.0,166200.0,0.7413477737665464
103591.0,139542.0,0.7423643060870563
