334_373,334_384,ratio
100274.0,120529.0,0.8319491574641787
96502.0,117256.0,0.8230026608446476
82972.0,101644.0,0.8163000275471253
78810.0,96773.0,0.8143800440205429
72423.0,89654.0,0.8078055636112165
100382.0,132105.0,0.7598652586957344
109119.0,144943.0,0.7528407718896394
114947.0,154806.0,0.7425228996292134
133554.0,183203.0,0.7289946125336375
129417.0,176331.0,0.7339435493475339
124492.0,169191.0,0.7358074602076943
110289.0,148982.0,0.740284061161751
