334_373,334_384,ratio
119567.0,144659.0,0.826543803012602
116786.0,141152.0,0.8273775787803219
108018.0,131282.0,0.8227936807787816
83026.0,99155.0,0.8373354848469567
76742.0,94684.0,0.8105065269739343
85775.0,110395.0,0.7769826531998731
122175.0,166780.0,0.7325518647319823
140738.0,192026.0,0.7329111682792955
139236.0,191349.0,0.727654704231535
133514.0,182908.0,0.729951669691867
122917.0,166814.0,0.7368506240483412
99141.0,131447.0,0.7542279397780094
