334_373,334_384,ratio
148212.0,184161.0,0.8047958036717872
172292.0,212525.0,0.8106905069991766
157845.0,203532.0,0.7755291551205707
181893.0,240282.0,0.7569980273179014
173583.0,233579.0,0.7431447176330064
193112.0,268810.0,0.7183958930099327
208333.0,304101.0,0.685078312797393
212539.0,318922.0,0.6664294090718107
220883.0,335000.0,0.6593522388059702
225376.0,343038.0,0.6570000991143838
222545.0,341651.0,0.6513810877181685
225138.0,349812.0,0.6435971321738534
