334_373,334_384,ratio
105582.0,128311.0,0.8228600821441654
107414.0,130336.0,0.8241314755708323
109989.0,137347.0,0.8008110843338405
111162.0,140774.0,0.789648656712177
109098.0,139626.0,0.781358772721413
110173.0,141347.0,0.7794505719965757
103976.0,132334.0,0.7857088881164327
96886.0,123707.0,0.7831893102249671
112048.0,147142.0,0.7614956980331924
115357.0,152016.0,0.7588477528681191
117441.0,156866.0,0.7486708400800683
106666.0,144253.0,0.7394369614496752
