334_373,334_384,ratio
112091.0,141625.0,0.7914633715798765
116115.0,146266.0,0.7938618681033186
119498.0,149608.0,0.7987407090529918
115965.0,146964.0,0.7890707928472279
117608.0,149780.0,0.7852049672853518
120470.0,150058.0,0.8028229084753895
120665.0,152886.0,0.7892481980037414
119317.0,151658.0,0.7867504516741616
117125.0,152695.0,0.767051966338125
118931.0,155748.0,0.7636117317718366
117634.0,157768.0,0.7456138126869835
106045.0,140405.0,0.7552793703927922
