sample_id,replicate,334_373,334_384,600,ratio
B5,1,129663.0,162214.0,0.0394,0.7993329798907616
B6,1,142780.0,176900.0,0.04,0.8071226681741097
B7,1,148166.0,180564.0,0.0407,0.8205733147249729
B8,1,140710.0,177114.0,0.0415,0.794460065268697
C1,1,122604.0,154003.0,0.0386,0.796114361408544
C2,1,132326.0,165810.0,0.0392,0.798058018213618
C3,1,159586.0,223118.0,0.039,0.7152538118842944
C4,1,168260.0,240546.0,0.0411,0.6994919890582258
C5,1,159991.0,223949.0,0.0404,0.7144081911506638
C6,1,156793.0,218699.0,0.0392,0.7169351483088628
C7,1,139535.0,199230.0,0.0393,0.7003714300055213
C8,1,123657.0,174717.0,0.0405,0.7077559710846684
B5,2,125453.0,159161.0,0.0393,0.7882144495196688
B6,2,134891.0,168748.0,0.0402,0.7993635480124209
B7,2,139419.0,173600.0,0.0408,0.8031048387096774
B8,2,137366.0,170141.0,0.0414,0.807365655544519
C1,2,116570.0,143766.0,0.039,0.8108314900602368
C2,2,124237.0,156512.0,0.0392,0.7937857800040892
C3,2,150543.0,208510.0,0.0394,0.7219941489616805
C4,2,160956.0,233508.0,0.0409,0.689295441697929
C5,2,151643.0,216542.0,0.0404,0.7002937074562903
C6,2,150290.0,215664.0,0.0395,0.6968710586838787
C7,2,135220.0,193714.0,0.0393,0.6980393776392001
C8,2,120556.0,170812.0,0.0405,0.7057817951900335
B5,3,119893.0,152411.0,0.0396,0.786642696393305
B6,3,129116.0,163047.0,0.0403,0.7918943617484528
B7,3,132024.0,166800.0,0.0408,0.7915107913669065
B8,3,129307.0,161421.0,0.0415,0.8010543857366762
C1,3,112259.0,139755.0,0.0389,0.8032556974705735
C2,3,119573.0,151228.0,0.039,0.7906802972994419
C3,3,145815.0,204825.0,0.0392,0.7119004027828634
C4,3,157405.0,230199.0,0.0408,0.6837779486444338
C5,3,147042.0,212940.0,0.0404,0.6905325443786983
C6,3,145445.0,213222.0,0.0391,0.682129423793042
C7,3,132969.0,191369.0,0.0396,0.6948304061786392
C8,3,117677.0,168256.0,0.0405,0.6993925922403956
