sample_id,replicate,334_373,334_384,600,ratio
D1,1,145898.0,176517.0,0.0411,0.8265379538514704
D2,1,144783.0,173908.0,0.0392,0.8325263932654047
D3,1,143772.0,175788.0,0.0392,0.817871527066694
D4,1,145985.0,175707.0,0.0395,0.8308433926935181
D5,1,153237.0,189456.0,0.0409,0.8088263237902205
D6,1,175806.0,234228.0,0.038,0.750576361493929
D7,1,175739.0,243195.0,0.0393,0.7226258763543658
D8,1,190272.0,267688.0,0.0392,0.710797645019575
E1,1,180527.0,258759.0,0.0424,0.6976646222933308
E2,1,178209.0,258947.0,0.0396,0.6882064669604204
E3,1,177659.0,257877.0,0.0389,0.6889292181931697
E4,1,143324.0,205750.0,0.0394,0.6965929526123937
D1,2,137730.0,169370.0,0.041,0.8131900572710633
D2,2,135864.0,164561.0,0.0398,0.8256148176056295
D3,2,135340.0,166804.0,0.0393,0.8113714299417281
D4,2,136800.0,168927.0,0.0396,0.8098172583423608
D5,2,144040.0,182691.0,0.0409,0.7884351172197864
D6,2,164051.0,223700.0,0.0382,0.7333527045149754
D7,2,167035.0,234232.0,0.0396,0.7131177635848219
D8,2,181478.0,262362.0,0.0394,0.6917084028937117
E1,2,173857.0,253449.0,0.0421,0.6859644346594383
E2,2,172400.0,253331.0,0.0394,0.6805325838527461
E3,2,173129.0,255070.0,0.0388,0.6787509311169483
E4,2,140322.0,202735.0,0.0394,0.6921449182430266
D1,3,131226.0,162403.0,0.0411,0.8080269453150496
D2,3,129355.0,157674.0,0.0395,0.8203952458870835
D3,3,128635.0,160175.0,0.0393,0.8030903699079133
D4,3,130407.0,161651.0,0.0394,0.8067194140463096
D5,3,137640.0,175454.0,0.0411,0.784479122733024
D6,3,159523.0,219565.0,0.0382,0.726541115387243
D7,3,161700.0,231370.0,0.0395,0.6988805808877555
D8,3,176457.0,257950.0,0.0395,0.6840744330296569
E1,3,170538.0,250137.0,0.0426,0.6817783854447763
E2,3,169306.0,250694.0,0.0395,0.675349230536032
E3,3,170859.0,252120.0,0.0389,0.6776891956211328
E4,3,138487.0,199992.0,0.0403,0.6924626985079403
