sample_id,replicate,334_373,334_384,600,ratio
E5,1,132105.0,165827.0,0.0419,0.796643489902127
E6,1,134019.0,165374.0,0.039,0.810399458197782
E7,1,134058.0,163281.0,0.0396,0.8210263288441398
E8,1,135051.0,163084.0,0.0405,0.828106987809963
F1,1,88207.0,109572.0,0.0429,0.8050140546855036
F2,1,96805.0,131444.0,0.0423,0.7364733270442165
F3,1,125014.0,172930.0,0.04,0.722916787139305
F4,1,131156.0,178197.0,0.0386,0.7360168801943916
F5,1,136555.0,185709.0,0.0395,0.7353170821015675
F6,1,131324.0,181250.0,0.0395,0.7245462068965517
F7,1,124954.0,171431.0,0.0388,0.7288880074198949
F8,1,106144.0,140785.0,0.0396,0.7539439570977021
E5,2,121451.0,150124.0,0.042,0.8090045562335136
E6,2,123020.0,151553.0,0.0389,0.8117292300383364
E7,2,122882.0,152143.0,0.04,0.8076743589912122
E8,2,125600.0,154333.0,0.0402,0.8138246518890969
F1,2,83921.0,105838.0,0.043,0.7929193673349837
F2,2,91889.0,123747.0,0.0408,0.7425553750798
F3,2,120398.0,166778.0,0.0399,0.7219057669476789
F4,2,123132.0,172325.0,0.0388,0.71453358479617
F5,2,130082.0,179954.0,0.0393,0.7228625093079343
F6,2,127068.0,177083.0,0.0398,0.7175618212928401
F7,2,121487.0,167540.0,0.0388,0.7251223588396801
F8,2,102543.0,137009.0,0.0399,0.7484398835113022
E5,3,115695.0,144864.0,0.0421,0.7986456262425448
E6,3,117976.0,145971.0,0.0388,0.8082153304423482
E7,3,118551.0,145675.0,0.04,0.8138047022481552
E8,3,120778.0,150015.0,0.0403,0.8051061560510615
F1,3,82398.0,102223.0,0.043,0.806061258229557
F2,3,89803.0,121045.0,0.0406,0.741897641373043
F3,3,119148.0,165132.0,0.0402,0.7215318654167575
F4,3,121996.0,170541.0,0.0388,0.7153470426466363
F5,3,129036.0,179898.0,0.0396,0.71727312143548
F6,3,124730.0,174069.0,0.0394,0.7165549293670901
F7,3,120342.0,166570.0,0.0389,0.7224710331992555
F8,3,101602.0,137296.0,0.04,0.7400215592588276
