sample_id,replicate,334_373,334_384,600,ratio
B5,1,125926.0,161411.0,0.0404,0.7801574861688485
B6,1,112766.0,142091.0,0.0402,0.7936181742686025
B7,1,92700.0,114532.0,0.041,0.8093807844095973
B8,1,91634.0,114224.0,0.0411,0.8022307045804734
C1,1,80356.0,101425.0,0.0393,0.792270150357407
C2,1,89573.0,120451.0,0.0391,0.7436467941320537
C3,1,100731.0,137980.0,0.0392,0.7300405855921148
C4,1,114269.0,155710.0,0.0407,0.7338578126003468
C5,1,116219.0,159786.0,0.0407,0.7273415693490043
C6,1,116646.0,157601.0,0.0395,0.740134897621208
C7,1,118133.0,162008.0,0.0402,0.7291800404918276
C8,1,103908.0,139149.0,0.0416,0.7467391070004097
B5,2,117297.0,149411.0,0.0401,0.7850626794546586
B6,2,106435.0,133448.0,0.0403,0.7975765841376417
B7,2,89786.0,109593.0,0.041,0.8192676539560009
B8,2,84979.0,107883.0,0.0416,0.78769592984993
C1,2,76413.0,95909.0,0.0393,0.7967239779374199
C2,2,84996.0,113255.0,0.039,0.7504834223654585
C3,2,95934.0,132476.0,0.0394,0.7241613575289109
C4,2,109278.0,151576.0,0.0409,0.7209452683802186
C5,2,110717.0,155012.0,0.0409,0.7142479291925786
C6,2,111093.0,155490.0,0.0395,0.7144703839475207
C7,2,112600.0,156152.0,0.04,0.7210922690711614
C8,2,100010.0,134920.0,0.0416,0.7412540764897717
B5,3,111749.0,142000.0,0.0404,0.7869647887323944
B6,3,103422.0,129835.0,0.0404,0.7965648707975508
B7,3,85086.0,106106.0,0.041,0.8018962169905566
B8,3,81441.0,104307.0,0.0409,0.7807817308521959
C1,3,76021.0,95084.0,0.0393,0.799514113836187
C2,3,84824.0,110789.0,0.039,0.7656355775392863
C3,3,95826.0,130322.0,0.0392,0.7353017909485735
C4,3,108972.0,150639.0,0.041,0.7233983231434091
C5,3,110355.0,154584.0,0.0409,0.7138837137090513
C6,3,111154.0,155569.0,0.0396,0.7144996753851989
C7,3,112555.0,155752.0,0.0402,0.7226552468026093
C8,3,99636.0,134047.0,0.0416,0.7432915320745709
