sample_id,replicate,334_373,334_384,600,ratio
B5,1,144861.0,182308.0,0.0538,0.7945948614432718
B6,1,164426.0,201214.0,0.0473,0.8171697794388064
B7,1,169287.0,207215.0,0.0463,0.8169630576936998
B8,1,154674.0,183176.0,0.0412,0.8444010132331746
C1,1,176712.0,232957.0,0.0396,0.7585605927274132
C2,1,181861.0,252831.0,0.039,0.7192986619520549
C3,1,197623.0,283500.0,0.0385,0.6970828924162258
C4,1,217445.0,323815.0,0.0392,0.6715099671108503
C5,1,225794.0,340297.0,0.0405,0.6635203954192955
C6,1,227329.0,344220.0,0.0399,0.6604177560862239
C7,1,237876.0,363864.0,0.04,0.653749752654838
C8,1,227436.0,350763.0,0.0404,0.648403622959092
B5,2,130298.0,164130.0,0.039,0.7938707122402974
B6,2,148081.0,186277.0,0.04,0.7949505306613269
B7,2,152018.0,192991.0,0.0412,0.7876947629682213
B8,2,140657.0,173201.0,0.0413,0.8121027014855572
C1,2,163999.0,213981.0,0.0396,0.7664185137932807
C2,2,167648.0,235992.0,0.039,0.710396962608902
C3,2,182347.0,263276.0,0.0386,0.6926077576383719
C4,2,204497.0,308623.0,0.0393,0.6626110173253451
C5,2,214201.0,326821.0,0.0407,0.6554077002395807
C6,2,219656.0,335228.0,0.0406,0.6552435954037252
C7,2,228100.0,351513.0,0.0399,0.6489091441852791
C8,2,218752.0,336188.0,0.0404,0.6506835461111045
B5,3,125684.0,159148.0,0.0392,0.7897303139216327
B6,3,143651.0,179948.0,0.0402,0.7982917287216307
B7,3,148836.0,187276.0,0.041,0.7947414511202717
B8,3,136749.0,169445.0,0.0414,0.8070406326536634
C1,3,160374.0,208841.0,0.0397,0.7679239229844714
C2,3,164749.0,227335.0,0.0388,0.7246970330129544
C3,3,178434.0,254650.0,0.0385,0.700702925584135
C4,3,196940.0,297021.0,0.0392,0.6630507607206224
C5,3,207087.0,314936.0,0.0405,0.6575526456168872
C6,3,216534.0,331098.0,0.0394,0.6539876411213599
C7,3,224609.0,348715.0,0.04,0.6441047847095765
C8,3,217190.0,337345.0,0.0402,0.6438216069602336
