sample_id,replicate,334_373,334_384,600,ratio
E5,1,160703.0,198742.0,0.0407,0.8086011009248171
E6,1,165214.0,202735.0,0.0398,0.8149258884751029
E7,1,167121.0,201017.0,0.0388,0.8313774456886731
E8,1,177471.0,212176.0,0.04,0.8364329613151346
F1,1,175685.0,218361.0,0.041,0.8045621699845669
F2,1,172781.0,213932.0,0.0417,0.80764448516351
F3,1,237368.0,347795.0,0.0409,0.6824939979010624
F4,1,249550.0,372901.0,0.0397,0.6692124719429554
F5,1,256995.0,388054.0,0.0406,0.6622660763708144
F6,1,274091.0,422454.0,0.0404,0.6488067339876058
F7,1,278840.0,432400.0,0.0398,0.6448658649398705
F8,1,268584.0,412792.0,0.0403,0.6506521444214035
E5,2,143363.0,183042.0,0.0408,0.7832246151156566
E6,2,148863.0,190720.0,0.0399,0.7805316694630873
E7,2,146053.0,185041.0,0.0389,0.7893007495636102
E8,2,159408.0,197237.0,0.0402,0.8082053570070524
F1,2,163253.0,205317.0,0.0412,0.7951265603919793
F2,2,160492.0,201490.0,0.0417,0.7965258821777755
F3,2,221280.0,328164.0,0.041,0.6742969978425422
F4,2,234386.0,354602.0,0.04,0.6609832995865788
F5,2,242356.0,371749.0,0.0409,0.6519345041950348
F6,2,261337.0,408135.0,0.0406,0.640319992159457
F7,2,268803.0,417778.0,0.0399,0.6434110939302692
F8,2,255701.0,398798.0,0.0402,0.6411792436270994
E5,3,138489.0,175932.0,0.0407,0.7871734533797149
E6,3,142525.0,180630.0,0.0402,0.7890439018989094
E7,3,141509.0,177998.0,0.0389,0.7950033146439848
E8,3,152772.0,188951.0,0.0401,0.80852707844891
F1,3,158848.0,199218.0,0.041,0.7973576684837715
F2,3,155979.0,194566.0,0.0417,0.8016765519155453
F3,3,216091.0,320402.0,0.041,0.674437113376321
F4,3,229219.0,348360.0,0.0397,0.6579946032839591
F5,3,236561.0,363036.0,0.0405,0.6516185722628058
F6,3,256557.0,399388.0,0.0404,0.64237533426142
F7,3,260092.0,407627.0,0.0399,0.6380637200185464
F8,3,251324.0,391859.0,0.0404,0.6413633475306169
